12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Bradley SANTER,AUS,0,42.62,19.98,23.64,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F+COMBO,,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
2,3Lz,,6.0,False,-1.29,-1,-2,0,-2,-2,-2,-1,0,-1,-1,-2,-1,,4.71
3,FSSp3,,2.3,False,-0.01,-1,0,1,0,-1,-1,0,1,0,-1,0,0,,2.29
4,CiSt1,,1.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.8
5,2A,,3.3,False,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,3.3
6,CSSp1,,1.3,False,0.14,1,1,0,0,0,1,0,1,0,0,1,0,,1.44
7,SlSt1,,1.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.8
8,CCoSp1,,2.0,False,0.14,1,0,1,0,0,0,0,1,1,0,0,0,,2.14
,,,24.0,,,,,,,,,,,,,,,,19.98
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,5.5,5.0,6.25,4.5,4.0,4.25,4.75,5.75,5.25,5.5,5.0,5.25,,5.0
,Transition / Linking Footwork ,,,,1.0,5.25,4.5,6.0,4.0,3.5,3.5,4.25,5.5,5.0,4.75,4.75,4.5,,4.5
,Performance / Execution ,,,,1.0,5.25,4.75,6.25,4.0,3.75,4.0,4.5,5.5,5.25,5.0,5.0,4.75,,4.71
,Choreography / Composition ,,,,1.0,5.25,4.75,6.25,4.25,3.75,3.75,4.5,5.75,5.25,5.25,4.75,5.0,,4.79
,Interpretation ,,,,1.0,5.5,4.5,6.5,4.0,3.5,3.75,4.75,5.5,5.0,5.0,5.0,5.25,,4.64
,,,,,,,,,,,,,,,,,,,23.64
Deduction,Falls,-1.0
