12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
14,Elena SOKOLOVA,RUS,0,93.94,43.58,50.36,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz,,6.0,False,-0.14,0,0,0,0,-1,0,-1,2,1,-2,0,0,,5.86
2,2T+3T<,,2.6,False,-0.66,-3,-2,-2,-3,-2,-2,-2,-2,-1,-2,-2,-2,,1.94
3,2A,,3.3,False,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,3.3
4,2S,,1.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.3
5,LSp1,,1.5,False,-0.13,-1,0,0,0,-1,0,0,-1,0,-1,0,0,,1.37
6,3Lo+2T+2Lo,,8.58,True,0.43,1,0,1,1,1,0,0,0,1,0,0,0,,9.01
7,CSp1,,1.2,False,0.0,1,0,0,0,-1,0,0,0,0,0,0,0,,1.2
8,SpSq4,,3.4,False,0.14,0,0,0,0,0,1,0,1,0,0,0,0,,3.54
9,3Lo,,5.5,True,0.71,1,0,0,1,0,0,1,1,1,0,1,0,,6.21
10,2A,,3.63,True,0.0,0,0,1,0,0,0,0,0,1,0,0,0,,3.63
11,CCoSp1,,2.0,False,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,2.0
12,SlSt1,,1.8,False,0.36,0,0,1,1,0,1,0,2,1,1,1,0,,2.16
13,FCoSp2,,2.1,False,-0.04,0,0,0,0,0,0,-1,-1,0,0,0,0,,2.06
,,,42.91,,,,,,,,,,,,,,,,43.58
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.75,6.75,6.25,6.25,5.25,6.75,6.5,6.25,6.5,7.0,7.0,6.5,,6.43
,Transition / Linking Footwork  ,,,,1.6,5.0,6.5,6.0,5.5,5.5,6.25,6.0,6.0,6.5,6.5,6.75,6.5,,6.04
,Performance / Execution  ,,,,1.6,5.5,6.75,6.5,6.25,5.75,6.75,6.25,6.5,6.75,6.75,6.75,6.5,,6.43
,Choreography / Composition  ,,,,1.6,5.5,6.5,6.0,6.0,5.5,6.5,6.25,6.25,7.0,6.5,6.5,6.5,,6.21
,Interpretation  ,,,,1.6,6.0,6.5,6.5,5.75,5.5,6.75,6.25,6.25,7.0,6.75,6.75,6.5,,6.36
,,,,,,,,,,,,,,,,,,,50.36
