9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
38,Agata KRYGER,POL,13,29.34,12.73,17.61,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+2T<,<,5.0,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.9
2,3S<,<,3.0,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.9
3,CCoSp3p3,,3.0,False,0.07,1,0,0,0,0,0,1,0,0,,3.07
4,FSSp3V1,,1.8,False,-0.13,-1,-1,0,0,0,-1,0,-1,0,,1.67
5,1A*,*,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
6,StSq2,,2.6,False,-0.14,0,-1,0,0,-1,-1,0,0,0,,2.46
7,LSp2,,1.9,False,-0.17,0,-1,0,0,-1,-1,-1,0,-1,,1.73
,,,17.3,,,,,,,,,,,,,12.73
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.0,4.5,4.75,4.25,4.5,4.25,4.75,4.75,4.75,,4.61
,Transition / Linking Footwork  ,,,,0.8,4.5,4.25,4.25,4.0,4.25,3.75,4.25,4.25,4.25,,4.21
,Performance / Execution  ,,,,0.8,4.0,4.0,4.5,3.75,4.5,4.0,4.5,4.5,4.25,,4.25
,Choreography / Composition  ,,,,0.8,4.5,4.75,4.75,4.0,4.75,4.25,4.75,4.5,4.5,,4.57
,Interpretation  ,,,,0.8,4.25,4.25,4.5,4.0,4.75,4.0,4.5,4.5,4.5,,4.36
,,,,,,,,,,,,,,,,17.61
Deduction,Falls,-1.0
