9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
39,Martina BOCEK,CZE,16,32.9,18.66,15.24,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3S+COMBO,,4.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-2,-3,,1.5
2,2A,,3.5,False,0.2,0,0,1,0,1,0,0,0,0,,3.7
3,3Lo<,<,1.5,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.5
4,FSSp3,,2.6,False,-0.12,0,0,-1,0,-1,0,0,-1,0,,2.48
5,SpSq4,,3.4,False,0.0,0,0,0,0,1,0,0,0,0,,3.4
6,LSp1,,1.5,False,-0.12,0,1,0,0,-1,-1,0,0,-1,,1.38
7,SlSt2,,2.3,False,0.1,0,0,0,1,0,0,0,0,1,,2.4
8,CCoSp3,,3.0,False,0.3,0,0,-1,1,1,1,0,0,1,,3.3
,,,22.3,,,,,,,,,,,,,18.66
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.0,3.75,4.25,4.25,4.0,3.75,4.0,4.25,5.0,,4.15
,Transition / Linking Footwork  ,,,,0.8,3.25,3.5,4.0,3.25,3.25,3.0,3.75,3.75,4.75,,3.6
,Performance / Execution  ,,,,0.8,3.5,3.75,3.5,4.0,3.75,3.5,4.0,3.75,4.25,,3.8
,Choreography / Composition  ,,,,0.8,3.75,3.75,3.75,3.75,4.0,3.5,3.75,3.5,4.5,,3.75
,Interpretation  ,,,,0.8,3.5,3.75,3.75,4.0,3.5,3.0,3.75,3.75,4.75,,3.75
,,,,,,,,,,,,,,,,15.24
Deduction,Falls,-1.0
