11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Laura MUNANA / Luke MUNANA,MEX,0,21.07,11.1,9.97,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,1S1,,1.4,False,-0.05,-1,0,0,-1,0,0,-1,0,0,1,-1,,1.35
2,1S2,,1.9,False,-0.42,0,0,0,0,0,-1,-1,-1,-1,-1,-1,,1.48
3,1S3,,2.3,False,-0.33,-1,0,-1,0,0,-1,-2,0,-2,-1,0,,1.97
4,1S4,,1.4,False,-0.25,-1,-1,0,-1,0,-2,-1,-1,-1,0,-1,,1.15
5,2S1,,1.6,False,-0.42,-1,0,-1,-1,-1,0,-2,-1,-2,0,-1,,1.18
6,2S2,,2.2,False,-0.58,-1,0,0,0,0,-1,-2,-1,-1,-1,-1,,1.62
7,2S3,,2.6,False,-1.1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,,1.5
8,2S4,,1.6,False,-0.75,-1,-1,0,-1,-1,-2,-2,-1,-2,-2,-1,,0.85
,,,15.0,,,,,,,,,,,,,,,11.1
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,4.5,4.0,4.25,4.5,5.25,4.25,4.0,4.5,3.25,4.0,3.75,,4.08
,Timing  ,,,,0.75,4.0,4.0,4.0,4.5,5.25,4.0,3.25,3.75,2.75,4.5,3.25,,3.79
,Performance / Execution  ,,,,0.5,4.25,4.25,4.25,4.75,5.5,4.5,3.75,4.25,3.25,4.5,3.5,,4.13
,Interpretation  ,,,,0.5,4.5,4.0,4.25,4.5,5.25,4.25,3.75,4.25,3.5,4.0,3.75,,4.0
,,,,,,,,,,,,,,,,,,9.97
