11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Meryl DAVIS / Charlie WHITE,USA,0,33.68,17.83,15.85,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,1S1,,1.4,False,0.3,1,1,1,2,1,1,1,1,1,1,0,,1.7
2,1S2,,1.9,False,0.17,0,0,1,1,0,0,0,1,0,1,1,,2.07
3,1S3,,2.3,False,0.42,0,1,1,1,1,1,0,1,1,1,0,,2.72
4,1S4,,1.4,False,0.25,0,0,1,2,0,1,1,1,1,1,1,,1.65
5,2S1,,1.6,False,0.5,0,1,1,1,1,1,1,1,0,1,1,,2.1
6,2S2,,2.2,False,0.47,-1,1,1,1,0,1,0,1,1,1,0,,2.67
7,2S3,,2.6,False,0.47,0,0,1,1,1,0,0,1,1,1,1,,3.07
8,2S4,,1.6,False,0.25,0,0,1,1,0,0,1,1,0,1,1,,1.85
,,,15.0,,,,,,,,,,,,,,,17.83
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,5.75,5.5,6.5,6.5,6.25,6.75,6.5,6.5,6.0,7.25,6.25,,6.38
,Timing  ,,,,0.75,5.5,5.0,6.5,6.25,6.25,6.5,6.0,7.0,5.75,6.75,6.0,,6.21
,Performance / Execution  ,,,,0.5,6.0,5.25,6.25,6.5,6.5,7.0,6.25,6.5,6.0,7.0,6.25,,6.42
,Interpretation  ,,,,0.5,6.0,5.25,6.5,6.5,6.25,7.25,6.5,6.5,5.75,7.0,6.25,,6.38
,,,,,,,,,,,,,,,,,,15.85
