9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Elladj BALDE,CAN,1,55.99,28.82,28.17,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3F+3T,e,9.4,False,-1.5,-3,-3,-3,-2,-2,-1,-2,-1,-2,,7.9
2,3A<,<,6.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.0
3,3Lz,,6.0,False,0.3,0,0,-2,1,0,1,1,0,1,,6.3
4,FSSp3,,2.6,False,0.29,1,0,1,0,1,0,1,0,1,,2.89
5,SlSt2,,2.6,False,0.43,1,0,1,1,1,1,1,0,1,,3.03
6,CCSp3,,2.8,False,0.03,0,1,1,0,0,-1,-1,0,0,,2.83
7,CCoSp3,,3.0,False,-0.13,0,0,0,0,0,-2,-1,-1,-1,,2.87
,,,32.4,,,,,,,,,,,,,28.82
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.0,6.0,5.75,6.0,6.0,5.0,5.5,5.5,6.5,,5.82
,Transition / Linking Footwork  ,,,,1.0,5.5,4.75,5.5,5.75,5.25,4.5,5.25,5.25,5.75,,5.32
,Performance / Execution  ,,,,1.0,5.5,5.5,5.5,6.0,5.75,5.5,5.75,5.25,6.25,,5.64
,Choreography / Composition  ,,,,1.0,5.25,5.75,5.75,6.25,5.75,5.0,5.5,5.25,5.75,,5.57
,Interpretation  ,,,,1.0,5.5,5.75,5.75,6.5,6.0,4.75,6.0,5.5,6.25,,5.82
,,,,,,,,,,,,,,,,28.17
Deduction,Falls,-1.0
