Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Yuzuru HANYU,JPN,330.43,1,110.95,1,219.48,2015-12-13,gpf1516
2,Javier FERNANDEZ,ESP,292.95,2,91.52,2,201.43,2015-12-13,gpf1516
3,Shoma UNO,JPN,276.79,4,86.47,4,190.32,2015-12-13,gpf1516
4,Patrick CHAN,CAN,263.45,6,70.61,3,192.84,2015-12-13,gpf1516
5,Boyang JIN,CHN,263.45,3,86.95,5,176.5,2015-12-13,gpf1516
6,Daisuke MURAKAMI,JPN,235.49,5,83.47,6,152.02,2015-12-13,gpf1516
