Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Kaitlyn WEAVER / Andrew POJE,CAN,182.66,1,72.75,1,109.91,2015-12-13,gpf1516
2,Madison CHOCK / Evan BATES,USA,177.55,2,71.64,3,105.91,2015-12-13,gpf1516
3,Anna CAPPELLINI / Luca LANOTTE,ITA,176.37,3,70.14,2,106.23,2015-12-13,gpf1516
4,Maia SHIBUTANI / Alex SHIBUTANI,USA,174.92,4,69.11,4,105.81,2015-12-13,gpf1516
5,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,166.73,6,65.43,5,101.3,2015-12-13,gpf1516
6,Madison HUBBELL / Zachary DONOHUE,USA,163.2,5,66.21,6,96.99,2015-12-13,gpf1516
