Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,KIM Yu-Na,KOR,189.07,1,72.24,3,116.83,2009-02-08,fc2009
2,ROCHETTE Joannie,CAN,183.91,2,66.9,2,117.01,2009-02-08,fc2009
3,ASADA Mao,JPN,176.52,6,57.86,1,118.66,2009-02-08,fc2009
4,ZHANG Caroline,USA,171.22,5,58.16,4,113.06,2009-02-08,fc2009
5,PHANEUF Cynthia,CAN,169.41,3,60.98,5,108.43,2009-02-08,fc2009
6,SUGURI Fumie,JPN,167.74,4,60.18,6,107.56,2009-02-08,fc2009
7,FLATT Rachael,USA,162.83,8,55.44,7,107.39,2009-02-08,fc2009
8,SUZUKI Akiko,JPN,160.36,9,55.4,8,104.96,2009-02-08,fc2009
9,CZISNY Alissa,USA,159.81,7,55.62,9,104.19,2009-02-08,fc2009
10,LACOSTE Amelie,CAN,146.18,10,49.78,10,96.4,2009-02-08,fc2009
11,LIU Yan,CHN,139.5,12,47.6,11,91.9,2009-02-08,fc2009
12,GIMAZETDINOVA Anastasia,UZB,125.39,13,46.22,14,79.17,2009-02-08,fc2009
13,LEE Cheltzie,AUS,123.88,15,43.96,13,79.92,2009-02-08,fc2009
14,KIM Hye-Jug,KOR,121.64,17,41.64,12,80,2009-02-08,fc2009
15,XU Binshu,CHN,121,11,48.38,16,72.62,2009-02-08,fc2009
16,KIM Na-Yug,KOR,120.28,16,43.94,15,76.34,2009-02-08,fc2009
17,CANTU Ana Cecilia,MEX,108.75,14,44.82,18,63.93,2009-02-08,fc2009
18,WANG Tina,AUS,108.02,18,37.64,17,70.38,2009-02-08,fc2009
19,LIU Chaochih,TPE,97.51,19,37.2,19,60.31,2009-02-08,fc2009
20,ONO Tamami,HKG,91.89,24,33.8,20,58.09,2009-02-08,fc2009
21,CANTU Michele,MEX,90.08,20,37.16,22,52.92,2009-02-08,fc2009
22,HAMUI Loretta,MEX,87.64,23,33.84,21,53.8,2009-02-08,fc2009
23,WANG Yueren,CHN,85.04,21,34.38,23,50.66,2009-02-08,fc2009
24,TAN Gracielle Jeanne,PHI,80.37,22,34.02,24,46.35,2009-02-08,fc2009
25,KIANG Crystal,TPE,32.52,25,32.52,DNQ,DNQ,2009-02-08,fc2009
26,WANG Melinda,TPE,31.64,26,31.64,DNQ,DNQ,2009-02-08,fc2009
27,TANSOMBOON Charissa,THA,31.58,27,31.58,DNQ,DNQ,2009-02-08,fc2009
28,MARAIS Lejeanne,RSA,31.32,28,31.32,DNQ,DNQ,2009-02-08,fc2009
29,BALDO Mary Grace,PHI,29.18,29,29.18,DNQ,DNQ,2009-02-08,fc2009
30,KURZAWSKI Jessica,AUS,28.94,30,28.94,DNQ,DNQ,2009-02-08,fc2009
31,STERN Elizabeth,PHI,27.58,31,27.58,DNQ,DNQ,2009-02-08,fc2009
32,PIETERSEN Abigail,RSA,27.32,32,27.32,DNQ,DNQ,2009-02-08,fc2009
33,BALDO Alessia,BRA,26.36,33,26.36,DNQ,DNQ,2009-02-08,fc2009
34,PERFETTI Stacy,BRA,24.44,34,24.44,DNQ,DNQ,2009-02-08,fc2009
35,LEE Kristine Y,HKG,23.76,35,23.76,DNQ,DNQ,2009-02-08,fc2009
WD,ALLELY Megan,RSA,WD,WD,WD,WD,WD,2009-02-08,fc2009
