10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Valerie MARCOUX / Craig BUNTIN,CAN,0,58.14,32.46,26.68,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3T,,4.0,False,-3.0,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,,1.0
2,2FTw4,,4.5,False,0.5,1,1,1,1,2,1,1,2,1,1,,5.0
3,SpSq4,,3.4,False,0.6,1,0,0,0,0,1,1,0,1,0,,4.0
4,FCCoSp4,,3.5,False,0.0,0,-1,0,0,0,0,1,0,0,0,,3.5
5,PCoSp4,,4.5,False,0.2,1,0,0,0,0,1,0,0,1,0,,4.7
6,4Li4,,4.0,False,0.36,1,1,1,2,1,1,2,0,1,2,,4.36
7,3LoTh,,5.0,False,0.7,1,1,1,1,1,2,1,1,1,1,,5.7
8,BoDs2,,3.5,False,0.7,1,1,0,1,1,2,1,0,1,1,,4.2
,,,32.4,,,,,,,,,,,,,,32.46
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.75,6.5,7.0,6.25,6.5,6.75,7.25,6.5,7.25,6.75,,6.85
,Transition / Linking Footwork  ,,,,0.8,6.25,5.75,7.0,5.75,5.75,6.5,6.25,6.25,6.75,6.25,,6.3
,Performance / Execution  ,,,,0.8,6.5,6.25,7.25,6.0,6.75,7.0,6.75,6.5,7.0,6.5,,6.7
,Choreography / Composition  ,,,,0.8,6.75,6.0,7.0,6.25,6.5,7.0,6.5,6.5,7.25,6.5,,6.7
,Interpretation  ,,,,0.8,6.25,6.5,7.25,6.5,6.5,6.75,7.0,6.5,7.25,6.75,,6.8
,,,,,,,,,,,,,,,,,26.68
Deduction,Falls,-1.0
