Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Julianne SEGUIN / Charlie BILODEAU,CAN,197.31,3,66.49,1,130.82,2016-10-23,gpusa2016
2,Haven DENNEY / Brandon FRAZIER,USA,192.65,2,67.29,2,125.36,2016-10-23,gpusa2016
3,Evgenia TARASOVA / Vladimir MOROZOV,RUS,185.94,1,75.24,5,110.7,2016-10-23,gpusa2016
4,Vanessa JAMES / Morgan CIPRES,FRA,174.65,4,65.78,7,108.87,2016-10-23,gpusa2016
5,Kristina ASTAKHOVA / Alexei ROGONOV,RUS,174.52,5,64.34,6,110.18,2016-10-23,gpusa2016
6,Tarah KAYNE / Danny O'SHEA,USA,173.5,8,57.93,3,115.57,2016-10-23,gpusa2016
7,Marissa CASTELLI / Mervin TRAN,USA,171.95,7,61.17,4,110.78,2016-10-23,gpusa2016
8,Valentina MARCHEI / Ondrej HOTAREK,ITA,169.69,6,62.49,8,107.2,2016-10-23,gpusa2016
