9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Alexandra STEPANOVA / Ivan BUKIN,RUS,6,87.5,42.14,46.36,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,CoSp4,,5.6,False,1.2,2,2,3,1,2,2,2,2,2,,6.8
2,RoLi4,,4.5,False,1.11,2,2,2,2,1,1,3,2,2,,5.61
3,STw1,,3.1,False,1.29,2,2,3,1,2,2,2,3,2,,4.39
4,DiSt2,,5.6,False,0.79,1,0,2,0,1,1,1,0,1,,6.39
5,SlLi4+CuLi4,,9.0,False,2.23,2,1,3,0,2,3,2,2,1,,11.23
6,CiSt2,,5.6,False,0.79,1,0,2,0,1,1,1,-1,1,,6.39
7,ChLi1,,0.3,False,1.03,2,2,3,1,2,2,2,-1,1,,1.33
,,,33.7,,,,,,,,,,,,,42.14
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,7.75,7.5,8.5,7.5,8.25,7.75,7.5,7.0,8.25,,7.79
,Linking Footwork / Movement  ,,,,1.2,7.5,7.0,8.5,6.25,8.0,7.5,7.75,6.75,7.75,,7.46
,Performance  ,,,,1.2,8.0,6.75,8.75,7.5,8.5,7.75,8.0,7.25,8.0,,7.86
,Choreography  ,,,,1.2,7.75,7.75,8.75,6.25,8.25,8.0,8.0,7.0,8.0,,7.82
,Interpretation / Timing  ,,,,1.2,7.75,6.75,8.75,6.0,8.5,7.75,7.75,7.25,8.25,,7.71
,,,,,,,,,,,,,,,,46.36
Deduction,Extended lifts,-1.0
