ISU GP and JGP Final 2011,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Carolina KOSTNER ITA  5,121.05  55.83,,65.22,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lo  5.10  0.70 1 1 1,1 1 1 0,,2 1,5.80,
2 3F  5.30 -0.70 -1 -1 -1,-1 -1 -1 -2,,-1 -1,4.60,
3 ChSp1  2.00  1.40 2 2 2,1 2 2 2,,2 2,3.40,
4 1A  1.10  0.00 0 0 0,0 1 0 0,,0 0,1.10,
"",Info,,,,Info
5 FCSp4  3.20  0.43 1 0 1,1 2 1 0,,1 1,3.63,
6 2A+3T  8.14 x  1.10 2 1 2,2 1 1 1,,2 2,9.24,
7 3T+2T  5.94 x  0.00 0 0 -1,0 0 0 0,,0 0,5.94,
8 3S  4.62 x -0.40 0 1 -1,-1 0 -1 -1,,-1 0,4.22,
9 3S+2T  6.05 x  0.70 1 1 1,1 1 1 0,,1 1,6.75,
10 SlSt3  3.30  1.07 2 3 3,2 2 2 1,,2 2,4.37,
11 FCCoSp2  2.50  0.14 0 1 1,0 0 1 -1,,0 0,2.64,
12 CCoSp4  3.50  0.64 0 1 2,1 1 1 1,,2 2,4.14,
50.75,,,,55.83,
Program Components Factor,,,,,
Skating Skills  1.60 8.00 8.25 8.50,8.00 8.25 8.00 8.25,,8.75 8.50,8.25,
Transition / Linking Footwork  1.60 7.50 7.50 8.00,8.25 8.00 7.00 7.75,,8.25 8.00,7.86,
Performance / Execution  1.60 7.50 8.25 8.50,7.75 8.00 7.75 7.75,,8.75 8.00,8.00,
Choreography / Composition  1.60 7.75 8.50 8.75,8.50 8.25 8.00 8.25,,8.75 8.25,8.36,
Interpretation  1.60 8.00 8.50 8.75,8.25 8.25 8.25 8.00,,8.25 8.50,8.29,
Judges Total Program Component Score (factored),,,,65.22,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elizaveta TUKTAMISHEVA RUS  1,119.52  63.86,,55.66,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  1.20 2 1 2,2 1 1 2,,2 2,11.30,
2 3Lz  6.00 -1.20 -2 -2 -2,-2 -2 -1 -2,,-1 -1,4.80,
3 3F  5.30  0.70 1 1 1,1 1 1 2,,1 1,6.00,
4 2A+3T  7.40 -0.70 -1 -2 -1,-1 -1 -1 -1,,-1 0,6.70,
5 CiSt2  2.60  0.29 0 1 0,1 1 0 1,,1 0,2.89,
6 3Lo  5.61 x  0.90 2 1 2,1 2 1 1,,1 1,6.51,
7 ChSp1  2.00  0.50 1 1 1,1 1 0 0,,1 0,2.50,
8 FSSp4  3.00  0.50 1 1 1,1 0 1 1,,1 1,3.50,
9 CCoSp4  3.50  0.79 1 2 1,2 1 2 2,,2 1,4.29,
10 3S+2T+2Lo  8.03 x  0.20 0 1 1,0 0 0 1,,0 0,8.23,
11 2A  3.63 x  0.57 1 1 1,1 1 1 2,,1 2,4.20,
12 CSp3  2.30  0.64 1 2 1,1 1 0 1,,2 2,2.94,
59.47,,,,63.86,
Program Components Factor,,,,,
Skating Skills  1.60 7.00 7.25 7.25,7.25 7.00 7.50 7.00,,7.00 6.75,7.11,
Transition / Linking Footwork  1.60 6.00 6.50 6.50,6.50 6.50 6.75 6.75,,6.00 6.50,6.46,
