Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Carolina KOSTNER,ITA,187.48,1,66.43,1,121.05,2011-12-11,gpf1112
2,Akiko SUZUKI,JPN,179.76,2,61.3,3,118.46,2011-12-11,gpf1112
3,Alena LEONOVA,RUS,176.42,3,60.46,4,115.96,2011-12-11,gpf1112
4,Elizaveta TUKTAMISHEVA,RUS,174.51,5,54.99,2,119.52,2011-12-11,gpf1112
5,Alissa CZISNY,USA,156.97,4,60.3,5,96.67,2011-12-11,gpf1112
WD,Mao ASADA,JPN,WD,WD,WD,WD,WD,2011-12-11,gpf1112
