ISU GP and JGP Final 2011,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
4 LSp4  2.70  0.50 1 1 1,1 1 1 0,,1 1,3.20,
5 SlSt3  3.30  0.86 2 2 3,1 2 2 1,,1 2,4.16,
6 FSSp4  3.00  0.43 0 0 1,1 1 1 1,,1 1,3.43,
7 CCoSp2  2.50  0.50 1 1 1,1 1 1 1,,1 0,3.00,
28.30,,,,30.75,
Program Components Factor,,,,,
Skating Skills  0.80 7.25 7.50 7.75,7.00 7.75 7.25 6.75,,7.50 7.25,7.36,
Transition / Linking Footwork  0.80 7.00 7.25 7.75,6.50 7.25 7.00 5.75,,7.25 7.00,7.04,
Performance / Execution  0.80 8.00 7.50 8.25,7.00 8.00 7.50 7.25,,7.50 7.75,7.64,
Choreography / Composition  0.80 7.50 7.25 8.00,7.50 7.75 7.00 6.50,,7.50 7.50,7.43,
Interpretation  0.80 7.50 7.75 8.25,7.25 8.00 7.75 7.00,,7.50 8.00,7.68,
Judges Total Program Component Score (factored),,,,29.71,
Deductions:,,,,0.00,
ISU GP and JGP Final 2011,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
4 Alissa CZISNY USA  2,60.30  30.72,,30.58,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+2T  7.30  0.60 0 0 1,1 1 1 1,,1 1,7.90,
2 3Lo  5.10 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,3.00,
3 2A  3.30  0.14 0 0 0,0 1 0 1,,-1 1,3.44,
4 FCSp3  2.80  0.79 2 2 1,1 1 2 2,,2 1,3.59,
"",,,Info,,Info
5 CiSt3  3.30  0.71 2 1 2,1 1 2 3,,1 1,4.01,
6 CCoSp4  3.50  1.29 3 2 2,3 2 3 3,,3 2,4.79,
7 LSp4  2.70  1.29 2 2 3,3 3 3 2,,3 2,3.99,
28.00,,,,30.72,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 7.75 7.75,7.75 8.00 8.00 8.00,,7.50 7.75,7.86,
Transition / Linking Footwork  0.80 7.50 7.50 7.50,7.00 7.00 6.00 7.50,,7.00 7.50,7.29,
Performance / Execution  0.80 7.75 7.25 7.50,7.25 7.75 7.75 8.00,,7.25 7.75,7.57,
Choreography / Composition  0.80 7.50 7.50 7.75,7.75 7.75 7.75 8.25,,7.25 7.50,7.64,
Interpretation  0.80 7.75 7.75 7.75,8.00 8.00 8.00 8.50,,7.75 7.50,7.86,
Judges Total Program Component Score (factored),,,,30.58,
Deductions: Falls: -1.00,,,,-1.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Elizaveta TUKTAMISHEVA RUS  6,54.99  27.36,,27.63,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  1.00 2 1 1,0 2 2 2,,2 0,11.10,
2 2Lo  1.80 -0.90 -3 -3 -3,-3 -3 -3 -3,,-3 -3,0.90,
3 2A  3.30 -1.00 -3 -2 -2,-2 -2 -2 -2,,-1 -2,2.30,
4 LSp3  2.40  0.36 1 0 1,1 1 1 0,,0 1,2.76,
5 CiSt3  3.30  0.43 0 1 2,1 0 1 1,,1 1,3.73,
6 FSSp4  3.00  0.21 1 0 0,0 0 1 -1,,1 1,3.21,
7 CCoSp3  3.00  0.36 1 1 1,1 1 0 0,,1 0,3.36,
26.90,,,,27.36,
Program Components Factor,,,,,
Skating Skills  0.80 6.75 7.25 7.00,7.00 7.00 7.25 6.75,,7.50 7.00,7.04,
Transition / Linking Footwork  0.80 6.50 7.25 7.50,6.50 6.25 7.00 6.50,,6.75 6.25,6.68,
Performance / Execution  0.80 6.50 6.75 6.50,7.00 6.00 7.00 7.00,,7.25 6.25,6.71,
Choreography / Composition  0.80 6.75 7.50 7.75,7.00 6.75 7.50 6.75,,7.25 6.50,7.07,
Interpretation  0.80 6.75 7.00 7.25,7.25 6.75 7.50 7.25,,7.00 6.25,7.04,
Judges Total Program Component Score (factored),,,,27.63,
Deductions:,,,,0.00,
Printed: 09.12.2011 13:42:43,,,,,
