Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Tessa VIRTUE / Scott MOIR,CAN,178.34,1,71.61,1,106.73,2011-10-30,gpcan2011
2,Kaitlyn WEAVER / Andrew POJE,CAN,155.99,2,63.31,3,92.68,2011-10-30,gpcan2011
3,Anna CAPPELLINI / Luca LANOTTE,ITA,154.87,3,61.92,2,92.95,2011-10-30,gpcan2011
4,Madison CHOCK / Evan BATES,USA,135.1,6,50.43,4,84.67,2011-10-30,gpcan2011
5,Ekaterina RIAZANOVA / Ilia TKACHENKO,RUS,132.36,4,54.94,5,77.42,2011-10-30,gpcan2011
6,Ekaterina PUSHKASH / Jonathan GUERREIRO,RUS,126.63,5,51.24,6,75.39,2011-10-30,gpcan2011
7,Tarrah HARVEY / Keith GAGNON,CAN,122.8,7,49.65,7,73.15,2011-10-30,gpcan2011
