ISU GP Skate Canada International 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  2.00 8.50 8.25,8.75,8.25 7.75 7.75 8.75,,7.50 7.75,8.14,
Transition / Linking Footwork  2.00 8.50 8.00,8.75,8.00 8.00 7.25 7.50,,7.00 6.75,7.75,
Performance / Execution  2.00 8.25 8.50,8.50,8.75 8.75 7.75 7.75,,7.75 7.50,8.18,
Choreography / Composition  2.00 9.00 8.00,8.25,8.25 9.00 8.25 8.00,,7.75 7.50,8.21,
Interpretation  2.00 8.75 8.50,8.50,8.00 8.75 8.00 8.25,,8.00 7.50,8.29,
Judges Total Program Component Score (factored),,,,,81.14,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Daisuke TAKAHASHI JPN,9,153.21  69.37,,83.84,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4F<< <<  5.30 -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.20,
2 3A  8.50 -0.29 -1 -1,1,-1 0 0 0,,-1 1,8.21,
3 3S  4.20 -0.70 -1 -1,-1,-1 -1 -1 -1,,-2 -1,3.50,
4 CCSp4  3.20  0.29 1 1,0,0 0 1 1,,0 1,3.49,
"",,Info,,,,Info
5 CiSt3  3.30  1.21 2 3,2,3 2 3 2,,2 3,4.51,
6 FCCoSp4  3.50  0.43 1 0,0,0 1 2 1,,1 2,3.93,
7 3A<+SEQ <  5.28 x -2.86 -3 -3,-3,-2 -3 -3 -2,,-3 -3,2.42,
8 3F+3T  10.34 x  0.40 1 0,2,-1 0 2 0,,0 1,10.74,
9 3Lo  5.61 x  0.60 1 0,2,0 1 2 0,,1 1,6.21,
10 3Lz+2T  8.03 x  0.50 1 1,1,0 0 1 1,,0 2,8.53,
11 3F  5.83 x  0.80 1 1,2,1 1 1 1,,1 2,6.63,
12 ChSt1  2.00  1.50 2 3,2,2 2 2 1,,2 3,3.50,
13 CCoSp4  3.50  1.00 2 3,2,2 1 2 -3,,2 3,4.50,
68.59,,,,,69.37,
Program Components Factor,,,,,,
Skating Skills  2.00 8.75 8.50,8.00,8.50 8.00 9.00 8.75,,8.25 8.50,8.46,
Transition / Linking Footwork  2.00 8.50 9.00,7.50,7.75 7.50 8.75 8.75,,7.75 8.25,8.18,
Performance / Execution  2.00 9.00 9.50,8.25,8.00 7.75 8.25 8.50,,7.00 8.50,8.32,
Choreography / Composition  2.00 8.75 9.75,8.25,8.00 8.50 8.75 8.75,,8.00 8.50,8.50,
Interpretation  2.00 8.75 9.75,8.50,7.75 7.75 8.50 8.50,,8.25 9.00,8.46,
Judges Total Program Component Score (factored),,,,,83.84,
Deductions:,,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Adam RIPPON USA,7,145.08  74.96,,71.12,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4Lz<< <<  6.00 -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -2,3.90,
2 3A  8.50 -2.14 -2 -2,-3,-2 -2 -1 -3,,-2 -2,6.36,
3 3Lo  5.10  0.40 1 0,1,0 1 1 1,,0 -1,5.50,
4 CSSp4  3.00  0.43 1 1,1,1 1 0 0,,1 2,3.43,
5 CiSt3  3.30  1.07 0 2,3,2 2 2 2,,2 3,4.37,
6 3A+SEQ  7.48 x -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,4.48,
7 3F+3T  10.34 x  0.90 1 1,1,1 2 1 2,,1 2,11.24,
8 3Lz+1Lo+3S  11.77 x  0.60 0 1,1,0 2 2 0,,1 1,12.37,
9 3Lz  6.60 x  1.40 2 2,2,2 2 2 2,,1 2,8.00,
10 CCoSp4  3.50  0.93 0 1,2,2 2 2 2,,2 2,4.43,
11 ChSt1  2.00  1.20 0 2,1,1 2 2 2,,2 3,3.20,
12 2A  3.63 x  0.14 0 0,1,0 0 -1 1,,1 0,3.77,
13 FCSp4  3.20  0.71 0 1,2,2 1 1 2,,1 2,3.91,
74.42,,,,,74.96,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.25,7.50,7.25 7.75 7.00 7.50,,7.50 8.50,7.39,
Transition / Linking Footwork  2.00 6.75 6.50,5.25,5.75 6.50 7.25 5.50,,6.75 7.75,6.43,
Performance / Execution  2.00 6.75 6.75,7.25,6.75 7.50 7.50 7.25,,8.25 7.50,7.21,
Choreography / Composition  2.00 7.00 7.00,6.50,7.50 7.00 7.00 6.50,,7.50 8.00,7.07,
Interpretation  2.00 7.00 7.50,7.00,7.00 7.50 7.75 7.75,,7.75 8.25,7.46,
Judges Total Program Component Score (factored),,,,,71.12,
Deductions: Falls: -1.00,,,,,-1.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Ross MINER USA,2,141.53  75.67,,65.86,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50  1.43 1 0,2,1 1 2 2,,1 2,9.93,
2 3A+2T  9.80 -1.43 -2 -2,0,-1 -1 -1 -2,,-2 -1,8.37,
3 3Lz+2T  7.30  0.10 1 0,1,0 -1 0 0,,0 0,7.40,
4 CCoSp4  3.50  0.93 2 0,2,2 2 1 2,,2 2,4.43,
"",,Info,,,,Info
5 CiSt3  3.30  0.64 2 0,1,1 2 1 1,,1 2,3.94,
6 3S+2T+2T  7.48 x  0.70 0 0,2,1 1 1 2,,1 1,8.18,
7 3Lz  6.60 x  0.80 1 1,2,2 1 1 1,,1 1,7.40,
8 3Lo  5.61 x  0.00 0 0,0,0 0 0 0,,-1 0,5.61,
9 CSSp4  3.00  0.43 1 0,1,1 1 0 1,,1 1,3.43,
10 2A  3.63 x  0.21 0 1,1,0 0 1 1,,0 0,3.84,
11 3F  5.83 x  0.60 1 0,2,1 0 1 1,,0 2,6.43,
12 ChSt1  2.00  1.00 1 1,2,1 2 1 2,,1 2,3.00,
13 FCCoSp4  3.50  0.21 0 0,1,1 0 0 1,,1 0,3.71,
70.05,,,,,75.67,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.00,6.75,7.25 7.00 6.75 6.25,,6.75 7.25,6.82,
Transition / Linking Footwork  2.00 6.50 5.75,6.75,6.50 6.25 5.75 6.00,,7.00 7.00,6.39,
Performance / Execution  2.00 7.00 6.00,7.00,6.75 6.75 6.50 6.50,,6.75 7.50,6.75,
Choreography / Composition  2.00 6.00 5.75,6.00,6.75 6.50 6.00 6.75,,7.25 7.00,6.43,
Interpretation  2.00 6.50 6.00,6.25,6.75 6.25 6.25 6.75,,7.00 7.25,6.54,
Judges Total Program Component Score (factored),,,,,65.86,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Denis TEN KAZ,6,140.99  72.13,,69.86,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -0.29 1 -1,0,-1 0 -1 0,,1 -1,10.01,
2 3A  8.50  1.86 1 2,2,2 2 1 2,,2 2,10.36,
3 3Lz+3T  10.10  0.90 2 1,1,2 1 1 1,,2 1,11.00,
4 CiSt3  3.30  0.79 2 1,2,2 2 1 1,,2 1,4.09,
5 FSSp4  3.00  1.00 2 2,2,2 2 2 2,,1 2,4.00,
6 2A+2T+2T  6.49 x  0.14 1 0,0,0 0 0 0,,1 1,6.63,
7 3F  5.83 x -0.40 -1 0,-1,0 0 -1 0,,-1 -1,5.43,
8 2Lz  2.31 x  0.21 0 1,0,1 1 0 1,,1 1,2.52,
9 3Lo  5.61 x -2.10 -3 -3,-3,-3 -3 -3 -3,,-2 -3,3.51,
10 CCSp4  3.20  0.07 0 -2,0,1 0 0 1,,0 0,3.27,
11 3S  4.62 x -0.20 -1 0,-1,0 0 -1 0,,1 0,4.42,
12 ChSt1  2.00  1.10 1 1,2,1 1 2 2,,2 2,3.10,
13 CCoSp4  3.50  0.29 0 1,1,1 0 0 1,,1 0,3.79,
68.76,,,,,72.13,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 7.00,8.00,7.00 7.00 6.75 7.25,,7.50 6.75,7.14,
Transition / Linking Footwork  2.00 6.75 6.25,8.00,7.00 6.75 6.50 6.50,,7.00 6.25,6.68,
Performance / Execution  2.00 6.50 6.75,7.75,7.25 7.25 6.50 6.75,,8.00 6.50,6.96,
Choreography / Composition  2.00 6.50 6.75,7.75,7.50 7.00 7.50 6.75,,7.25 7.00,7.11,
Interpretation  2.00 6.75 6.00,8.25,7.50 7.00 6.75 6.75,,8.00 6.50,7.04,
Judges Total Program Component Score (factored),,,,,69.86,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
7 Andrei ROGOZINE CAN,5,126.12  65.10,,61.02,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.10  1.00 2 2,1,1 1 1 2,,2 1,5.10,
2 3A<<+SEQ <<  2.64 -1.50 -3 -3,-3,-3 -3 -3 -2,,-3 -3,1.14,
3 3A  8.50  0.71 1 0,1,1 0 0 2,,1 1,9.21,
4 3S  4.20  0.60 1 1,1,1 1 1 1,,0 0,4.80,
"",,Info,,,,Info
5 FSSp3  2.60  0.36 1 0,1,1 0 1 1,,1 0,2.96,
6 3Lz+2T  8.03 x  0.20 0 0,1,1 0 0 2,,0 0,8.23,
7 3F+2T+2Lo  9.24 x  0.20 1 0,1,0 0 0 1,,0 0,9.44,
8 3F  5.83 x  0.60 0 1,1,1 1 1 1,,1 0,6.43,
9 3Lo  5.61 x  0.60 1 1,1,1 1 1 1,,0 0,6.21,
10 FCCoSp2  2.50  0.07 0 0,0,1 1 0 0,,0 0,2.57,
11 SlSt3  3.30  0.07 1 0,0,2 0 0 0,,0 0,3.37,
12 ChSt1  2.00  0.50 1 0,1,1 1 0 0,,1 1,2.50,
13 CCoSp3  3.00  0.14 1 0,1,1 0 0 0,,0 0,3.14,
61.55,,,,,65.10,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 6.00,6.50,6.00 6.50 6.75 6.50,,7.00 6.00,6.43,
Transition / Linking Footwork  2.00 6.50 5.75,6.25,5.00 5.00 6.25 5.00,,6.75 5.50,5.75,
Performance / Execution  2.00 6.75 6.00,7.00,6.25 5.75 6.50 6.25,,6.25 6.00,6.29,
Choreography / Composition  2.00 7.00 6.25,6.50,5.50 5.00 6.25 5.75,,6.25 5.75,6.04,
Interpretation  2.00 6.75 6.25,6.75,6.00 5.25 6.25 5.00,,5.50 6.00,6.00,
Judges Total Program Component Score (factored),,,,,61.02,
Deductions:,,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
8 Kevin VAN DER PERREN BEL,3,115.20  58.78,,56.42,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  1.00 2 1,1,1 1 1 1,,1 1,11.30,
2 1A  1.10 -0.54 -3 -3,-3,-1 -3 -3 -2,,-2 -3,0.56,
3 3Lz  6.00  0.80 1 1,1,1 2 1 2,,1 1,6.80,
4 FSSp3  2.60  0.50 1 1,1,1 1 1 1,,1 1,3.10,
5 SlSt2  2.60  0.00 0 -1,0,1 0 0 0,,0 0,2.60,
6 2S+3T+3T  10.45 x  0.90 1 2,1,0 1 2 2,,1 1,11.35,
7 2F+2T  3.41 x -0.47 -1 -1,-1,-1 -2 -2 -2,,-2 -2,2.94,
8 3F  5.83 x  0.40 1 1,0,1 1 0 1,,0 0,6.23,
9 ChSt1  2.00  0.30 1 0,0,1 1 1 0,,0 0,2.30,
10 2Lo  1.98 x  0.00 0 0,0,1 0 0 0,,0 0,1.98,
11 3S  4.62 x  0.50 1 1,1,1 0 0 1,,1 0,5.12,
12 CCSp2  2.30  0.00 0 -1,0,0 0 0 0,,0 0,2.30,
13 CCoSp2  2.50 -0.30 -1 -2,-1,-1 -1 -1 -1,,-1 -1,2.20,
55.69,,,,,58.78,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 6.75,6.00,6.00 6.75 6.75 5.50,,7.00 5.75,6.21,
Transition / Linking Footwork  2.00 4.75 4.00,3.75,6.25 6.00 5.00 5.50,,5.75 5.00,5.14,
Performance / Execution  2.00 5.00 5.50,4.75,6.25 6.25 5.50 6.00,,5.75 5.00,5.57,
Choreography / Composition  2.00 6.00 4.75,5.25,6.50 6.50 6.00 6.00,,5.25 5.50,5.79,
Interpretation  2.00 5.50 4.50,4.50,6.50 6.25 5.50 6.50,,5.25 5.00,5.50,
Judges Total Program Component Score (factored),,,,,56.42,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
9 Alexander MAJOROV SWE,4,112.70  57.80,,54.90,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A+2T  9.80  0.00 0 0,0,0 1 0 0,,0 -1,9.80,
2 1Lz  0.60  0.00 0 0,0,0 0 0 0,,0 0,0.60,
3 3A  8.50 -1.14 -1 -1,-1,-2 -1 -1 -2,,-1 -1,7.36,
4 CCoSp4  3.50  0.43 1 1,1,1 0 1 0,,1 2,3.93,
"",,Info,,,,Info
5 3F+3T  9.40 -0.40 -1 0,1,-1 0 -1 -1,,0 -1,9.00,
6 SlSt3  3.30  0.36 1 2,1,1 1 1 0,,0 0,3.66,
7 3F+2T  7.26 x -1.30 -1 -2,-2,-3 -2 -1 -2,,-2 -2,5.96,
8 FSSp2  2.30  0.07 1 0,0,0 -2 1 0,,0 0,2.37,
9 3Lo  5.61 x -1.90 -2 -3,-3,-3 -3 -2 -3,,-3 -2,3.71,
10 3S  4.62 x -0.70 -1 -1,-1,-1 -1 0 -1,,-1 -1,3.92,
11 2A  3.63 x  0.00 0 0,0,0 0 0 0,,0 -1,3.63,
12 FCCoSp4  3.50  0.36 1 1,0,1 1 1 0,,0 1,3.86,
13 ChSt  0.00  0.00 - -,-,- - - -,,- -,0.00,
62.02,,,,,57.80,
Program Components Factor,,,,,,
Skating Skills  2.00 6.25 6.25,5.50,6.25 6.00 6.75 5.75,,5.75 5.25,5.96,
Transition / Linking Footwork  2.00 5.00 5.50,5.25,4.25 4.75 6.25 5.00,,5.00 5.50,5.14,
Performance / Execution  2.00 5.25 5.75,5.75,5.00 5.50 6.25 4.75,,5.25 5.75,5.46,
Choreography / Composition  2.00 5.50 6.25,5.50,5.50 4.75 6.50 5.25,,5.00 5.50,5.50,
Interpretation  2.00 5.00 6.25,6.00,5.00 5.00 6.50 5.00,,5.25 5.25,5.39,
Judges Total Program Component Score (factored),,,,,54.90,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
10 Elladj BALDE CAN,1,95.58  44.80,,53.78,-3.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A+2T  9.80 -1.71 -2 -2,-2,-2 -2 -1 -1,,-1 -2,8.09,
2 3F+3T  9.40  0.40 0 1,-1,1 1 0 0,,1 1,9.80,
3 3Lz  6.00 -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.90,
4 CiSt2  2.60  0.29 0 0,1,0 0 1 1,,1 1,2.89,
5 FSSp3  2.60  0.00 0 1,0,0 0 0 0,,0 0,2.60,
6 3A< <  6.60 x -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.60,
7 3Lz+SEQ  5.28 x -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.18,
8 2S  1.43 x -0.34 -1 -2,-2,-2 -2 -1 -2,,-1 -2,1.09,
9 3T* *  0.00  0.00 - -,-,- - - -,,- -,0.00,
10 CSp2  1.80  0.07 0 -1,1,0 1 0 0,,0 0,1.87,
11 ChSt1  2.00  0.30 1 0,1,3 0 0 0,,1 -1,2.30,
12 2A  3.63 x -1.29 -2 -2,-2,-3 -3 -2 -3,,-3 -3,2.34,
13 CCoSp3  3.00  0.14 0 1,1,0 0 0 0,,0 1,3.14,
54.14,,,,,44.80,
Program Components Factor,,,,,,
Skating Skills  2.00 5.25 5.50,6.00,6.25 5.50 5.75 5.25,,6.00 5.50,5.64,
Transition / Linking Footwork  2.00 5.00 5.25,5.75,5.00 5.00 5.25 5.00,,5.00 4.25,5.07,
Performance / Execution  2.00 5.25 5.00,6.75,5.00 5.00 5.00 5.25,,5.25 5.25,5.14,
Choreography / Composition  2.00 5.25 5.00,6.25,6.00 5.25 5.50 5.50,,5.50 5.00,5.43,
Interpretation  2.00 5.00 5.50,7.00,6.75 5.50 5.00 5.75,,5.75 4.75,5.61,
Judges Total Program Component Score (factored),,,,,53.78,
Deductions: Falls: -3.00,,,,,-3.00,
"<  Under-rotated jump*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Printed: 29.11.2011  8:55:37PM,,,,,,
