10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Maria PETROVA / Alexei TIKHONOV,RUS,0,62.76,34.16,29.6,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3T,,4.0,False,1.0,2,1,1,1,1,0,1,1,0,1,,5.0
2,2Tw3,,4.0,False,0.3,1,1,0,1,0,1,0,0,-1,1,,4.3
3,3LoTh,,5.0,False,0.14,0,0,1,0,0,0,1,-1,0,-1,,5.14
4,FCCoSp3,,3.0,False,0.6,2,2,1,1,0,1,1,0,1,0,,3.6
5,PCoSp3,,4.0,False,0.4,1,1,2,2,0,1,0,0,0,0,,4.4
6,3Li4,,4.0,False,1.0,2,2,2,2,2,2,2,1,2,2,,5.0
7,SlSt3,,3.1,False,0.0,0,1,0,0,-1,0,-1,0,0,0,,3.1
8,FiDs3,,3.2,False,0.42,1,1,0,2,1,1,1,0,0,0,,3.62
,,,30.3,,,,,,,,,,,,,,34.16
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,7.5,8.0,6.75,8.0,7.5,7.75,7.5,7.5,7.25,7.0,,7.45
,Transition / Linking Footwork ,,,,0.8,7.25,8.0,6.25,7.75,7.75,7.5,7.5,7.25,7.0,7.25,,7.35
,Performance / Execution ,,,,0.8,7.5,7.5,6.75,8.25,7.75,7.75,7.25,7.5,7.5,7.5,,7.45
,Choreography / Composition ,,,,0.8,7.5,8.5,6.5,8.0,7.75,7.5,7.5,7.5,7.25,7.5,,7.55
,Interpretation ,,,,0.8,7.25,7.5,6.75,8.25,7.75,7.75,7.25,7.5,7.25,6.75,,7.2
,,,,,,,,,,,,,,,,,29.6
Deduction,Time violation,-1.0
