12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Elena SOKOLOVA,RUS,0,60.88,32.25,28.63,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+2T,,7.3,False,0.57,0,0,1,1,1,1,1,1,0,1,1,0,,7.87
2,3Lo,,5.0,False,0.43,0,1,1,-1,1,0,0,0,0,1,-1,0,,5.43
3,FCSp3,,2.3,False,0.07,0,0,1,0,0,0,0,0,0,1,0,0,,2.37
4,SpSt4,,3.4,False,0.43,0,1,1,0,0,0,0,1,0,0,1,1,,3.83
5,2A,,3.3,False,1.0,1,0,1,1,1,1,1,1,1,1,1,1,,4.3
6,LSp3,,1.8,False,0.21,1,0,1,1,0,0,0,0,0,1,1,1,,2.01
7,CiSt2,,2.3,False,0.21,1,1,0,1,0,1,0,0,0,2,1,1,,2.51
8,CCoSp4,,3.5,False,0.43,0,1,1,0,1,0,1,0,1,2,1,1,,3.93
,,,28.9,,,,,,,,,,,,,,,,32.25
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,7.0,7.5,7.5,7.0,7.25,6.75,6.75,6.75,7.25,7.5,7.75,8.0,,7.25
,Transition / Linking Footwork ,,,,0.8,6.5,6.75,6.5,6.75,7.0,7.0,5.0,6.75,7.0,7.5,8.0,7.5,,6.86
,Performance / Execution ,,,,0.8,6.75,7.5,7.5,7.0,7.25,7.0,6.5,7.0,7.25,7.75,8.25,7.75,,7.29
,Choreography / Composition ,,,,0.8,7.0,7.25,7.0,7.25,7.25,6.75,6.5,6.75,7.25,7.5,8.0,7.5,,7.14
,Interpretation ,,,,0.8,7.0,7.5,7.5,7.0,7.25,7.0,6.75,7.25,7.25,7.25,8.25,7.25,,7.25
,,,,,,,,,,,,,,,,,,,28.63
