9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Kevin REYNOLDS,CAN,4,70.2,37.06,34.14,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4S+3T,,14.6,False,-0.57,-1,-1,-1,0,-1,0,-1,0,1,,14.03
2,3A<,<,6.0,False,-1.86,-3,-3,-2,-1,-3,-1,-2,-1,-1,,4.14
3,FUSp4,,2.9,False,0.07,1,0,0,0,-1,1,0,0,0,,2.97
4,3Lz,,6.6,True,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.5
5,CCSp4,,3.2,False,0.07,2,0,1,0,0,0,0,0,0,,3.27
6,StSq3,,3.3,False,0.71,2,1,2,2,3,1,1,0,1,,4.01
7,CCoSp4,,3.5,False,0.64,2,0,1,2,1,1,1,2,1,,4.14
,,,40.1,,,,,,,,,,,,,37.06
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,7.5,7.0,7.0,6.75,6.75,6.25,6.75,6.75,6.75,,6.82
,Transition / Linking Footwork  ,,,,1.0,8.0,6.5,6.75,6.5,7.25,5.5,6.25,6.5,6.5,,6.61
,Performance / Execution  ,,,,1.0,7.5,6.0,6.75,6.75,6.75,7.0,6.75,6.75,6.75,,6.79
,Choreography / Composition  ,,,,1.0,7.75,6.5,7.0,7.0,8.0,6.5,6.5,7.0,7.0,,6.96
,Interpretation  ,,,,1.0,8.0,6.25,7.25,7.0,7.5,6.75,6.75,6.5,7.0,,6.96
,,,,,,,,,,,,,,,,34.14
Deduction,Falls,-1.0
