9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Armin MAHBANOOZADEH,USA,3,65.3,39.7,26.6,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.2,False,1.0,1,1,1,0,1,1,1,0,1,,9.2
2,3F+3T,,9.5,False,1.0,1,1,1,0,1,1,1,1,2,,10.5
3,3Lz,,6.0,False,-0.4,-2,0,0,-1,-1,0,0,0,0,,5.6
4,FSSp3,,2.6,False,0.0,0,0,0,0,0,0,1,0,0,,2.6
5,CiSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,,2.3
6,CSSp2,,2.3,False,0.1,1,0,0,-1,1,0,1,0,0,,2.4
7,SlSt3,,3.3,False,0.0,0,0,0,0,0,0,0,0,0,,3.3
8,CCoSp4,,3.5,False,0.3,0,1,2,-1,1,1,-1,0,0,,3.8
,,,37.7,,,,,,,,,,,,,39.7
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,5.75,6.0,5.5,5.75,5.25,4.5,5.25,6.0,,5.7
,Transition / Linking Footwork  ,,,,1.0,5.25,5.0,5.25,4.75,5.0,3.75,4.5,4.0,5.0,,5.0
,Performance / Execution  ,,,,1.0,5.5,5.25,5.5,5.25,5.5,5.75,5.0,5.75,5.25,,5.4
,Choreography / Composition  ,,,,1.0,5.5,5.0,5.75,5.25,5.25,4.5,4.25,5.25,5.5,,5.3
,Interpretation  ,,,,1.0,5.25,5.0,5.25,5.25,5.25,4.75,4.0,4.5,5.25,,5.2
,,,,,,,,,,,,,,,,26.6
Deduction,Falls,-1.0
