12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Stephane LAMBIEL,SUI,0,71.78,35.79,36.99,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3A,,7.5,False,-3.0,-3,-3,-3,-3,-2,-3,-3,-3,-2,-3,-3,-3,,4.5
2,3T+2T,,5.3,False,0.29,0,1,1,0,0,1,1,0,0,0,1,0,,5.59
3,CSSp4,,3.0,False,0.36,1,1,1,1,1,0,1,0,1,0,2,1,,3.36
4,3Lz,,6.0,False,0.57,0,0,1,0,1,1,1,1,1,0,1,1,,6.57
5,CCoSp4,,3.5,False,0.71,1,1,1,1,2,1,2,2,2,0,2,2,,4.21
6,CiSt3,,3.1,False,0.86,1,2,2,2,2,1,2,2,2,0,2,2,,3.96
7,SlSt3,,3.1,False,0.79,2,2,2,2,2,1,2,1,1,1,2,1,,3.89
8,FSSp4,,3.0,False,0.71,1,1,2,2,2,1,1,1,1,1,2,2,,3.71
,,,34.5,,,,,,,,,,,,,,,,35.79
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,7.5,7.75,7.75,7.5,7.75,6.5,7.5,7.75,7.75,7.0,7.25,7.5,,7.46
,Transition / Linking Footwork  ,,,,1.0,7.25,7.75,7.75,7.25,7.5,6.25,6.75,7.25,7.5,6.5,7.0,7.25,,7.14
,Performance / Execution  ,,,,1.0,7.5,8.5,7.5,7.75,7.5,6.25,7.5,7.75,7.25,7.0,7.0,7.5,,7.43
,Choreography / Composition  ,,,,1.0,7.0,8.25,8.25,7.5,7.75,6.5,7.5,7.75,7.75,7.0,7.25,7.5,,7.39
,Interpretation  ,,,,1.0,7.5,8.5,8.25,7.5,7.75,6.5,7.25,8.0,7.75,7.25,7.5,7.5,,7.57
,,,,,,,,,,,,,,,,,,,36.99
Deduction,Falls,-1.0
