12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
18,Alexandr KAZAKOV,BLR,0,51.16,30.77,20.39,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3A,,7.5,False,0.0,0,-1,-1,0,0,0,-1,0,0,1,0,0,,7.5
2,3Lz+2T,,7.3,False,-0.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,,6.44
3,3F,e,5.5,False,-1.57,-2,-2,-1,-1,-2,-1,-2,1,-1,-2,-2,-1,,3.93
4,CCoSp3,,3.0,False,0.0,0,1,-1,0,0,0,0,0,-1,0,0,-1,,3.0
5,SlSt2,,2.3,False,0.0,0,1,1,0,0,0,0,0,0,0,0,0,,2.3
6,FSSp3,,2.3,False,0.0,0,1,0,0,0,0,0,0,0,-1,0,0,,2.3
7,CiSt2,,2.3,False,0.0,0,-2,1,0,0,0,0,1,0,0,0,0,,2.3
8,CSSp4,,3.0,False,0.0,0,0,0,0,0,0,1,0,0,-1,0,0,,3.0
,,,33.2,,,,,,,,,,,,,,,,30.77
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,4.5,3.25,6.25,4.0,4.75,4.25,3.75,4.75,4.5,4.0,4.5,4.5,,4.36
,Transition / Linking Footwork  ,,,,1.0,4.25,2.75,5.75,3.75,4.5,4.25,3.25,4.0,3.75,3.0,4.0,4.0,,3.89
,Performance / Execution  ,,,,1.0,4.25,3.25,5.25,3.75,4.5,4.25,3.75,4.25,4.5,3.75,4.25,4.0,,4.07
,Choreography / Composition  ,,,,1.0,4.0,3.25,6.0,4.25,4.25,4.0,3.0,3.75,4.25,3.75,4.0,4.25,,4.0
,Interpretation  ,,,,1.0,4.25,2.5,6.0,4.0,4.5,4.0,3.25,4.25,4.0,3.75,4.25,4.0,,4.07
,,,,,,,,,,,,,,,,,,,20.39
