12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
16,Javier FERNANDEZ,ESP,0,51.94,31.3,20.64,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3A,,7.5,False,0.14,0,1,0,0,0,0,0,0,1,1,0,0,,7.64
2,3Lz+2T,e,7.3,False,-2.0,-2,-2,-3,-2,-2,-2,-2,-1,-2,-2,-2,-2,,5.3
3,3Lo,,5.0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0
4,CCoSp4,,3.5,False,0.07,0,1,0,0,0,0,0,0,0,1,0,-1,,3.57
5,SlSt2,,2.3,False,0.21,0,1,0,0,0,1,0,1,1,0,0,1,,2.51
6,CSSp4,,3.0,False,0.07,0,1,-1,0,0,1,0,0,0,0,0,0,,3.07
7,FSSp2,,2.0,False,-0.09,0,0,-1,0,0,0,0,0,0,-1,-1,-1,,1.91
8,CiSt2,,2.3,False,0.0,0,0,0,0,0,0,1,1,1,0,0,0,,2.3
,,,32.9,,,,,,,,,,,,,,,,31.3
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,4.5,3.5,5.75,4.25,5.0,4.0,4.25,4.75,4.5,3.25,4.25,4.5,,4.25
,Transition / Linking Footwork  ,,,,1.0,4.5,3.25,5.75,3.75,4.5,4.0,3.25,4.0,4.0,3.0,4.0,4.25,,3.96
,Performance / Execution  ,,,,1.0,4.75,4.0,5.25,4.5,4.75,3.75,4.5,4.25,4.5,3.25,3.75,4.25,,4.18
,Choreography / Composition  ,,,,1.0,4.25,4.0,6.0,4.0,4.75,3.75,4.25,4.0,4.25,3.0,4.0,4.25,,4.04
,Interpretation  ,,,,1.0,4.25,4.25,5.5,4.5,5.0,4.0,4.25,3.75,4.5,3.25,4.5,4.25,,4.21
,,,,,,,,,,,,,,,,,,,20.64
