12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
27,Mikko MINKKINEN,FIN,0,44.66,24.85,20.81,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+2T,,7.3,False,0.29,0,0,0,1,1,1,0,0,0,0,0,0,,7.59
2,3F,,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
3,CSSp3,,2.3,False,0.03,1,0,0,0,0,0,0,-1,0,-1,0,1,,2.33
4,CiSt1,,1.8,False,0.07,0,0,1,0,0,0,0,-1,0,0,1,1,,1.87
5,2A,,3.5,False,0.0,0,0,-1,0,0,0,-1,0,0,0,0,0,,3.5
6,FSSp3,,2.3,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,2.3
7,SlSt1,,1.8,False,0.0,0,0,1,0,0,0,0,0,0,0,0,1,,1.8
8,CCoSp3,,3.0,False,-0.04,0,0,-1,-1,0,0,-1,-2,-1,0,0,0,,2.96
,,,27.5,,,,,,,,,,,,,,,,24.85
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,4.75,3.5,6.5,4.25,5.0,4.0,4.25,4.75,4.5,4.0,4.75,4.75,,4.46
,Transition / Linking Footwork  ,,,,1.0,4.25,3.25,6.5,4.0,4.75,3.5,4.0,3.5,4.0,3.25,4.25,4.25,,3.86
,Performance / Execution  ,,,,1.0,4.75,3.5,5.75,4.0,5.0,3.75,4.25,4.0,4.0,4.0,4.5,4.5,,4.21
,Choreography / Composition  ,,,,1.0,4.5,3.25,6.5,4.25,4.75,3.5,4.5,3.75,4.25,4.0,4.25,4.75,,4.14
,Interpretation  ,,,,1.0,4.5,3.5,5.75,4.0,5.0,3.5,4.25,4.25,4.0,3.75,4.5,4.5,,4.14
,,,,,,,,,,,,,,,,,,,20.81
Deduction,Falls,-1.0
