10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Federica FAIELLA / Massimo SCALI,ITA,0,88.23,46.3,42.93,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,RoLi4,,4.0,False,0.6,1,1,1,0,2,2,1,1,1,1,,4.6
2,MiSt3,,6.2,False,1.0,1,1,1,1,1,1,1,0,1,1,,7.2
3,CoSp2,,3.5,False,0.2,1,1,0,0,2,0,0,1,0,1,,3.7
4,SlLi4,,4.0,False,0.9,2,1,2,1,2,2,2,2,1,1,,4.9
5,STw4,,4.7,False,0.1,1,1,1,1,0,0,-1,1,0,0,,4.8
6,SlLi4+CuLi4,,6.4,False,0.5,1,2,1,0,2,1,1,1,0,1,,6.9
7,SeLi3,,5.6,False,0.6,1,2,1,1,2,2,1,1,1,1,,6.2
8,CiSt3,,7.2,False,0.8,1,1,1,1,0,1,1,0,1,1,,8.0
,,,41.6,,,,,,,,,,,,,,46.3
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,7.5,7.0,7.25,7.25,7.25,7.5,7.25,6.75,7.0,6.75,,7.1
,Linking Footwork / Movement  ,,,,1.75,6.75,6.75,7.0,6.75,7.25,7.25,7.25,6.75,6.75,6.5,,7.0
,Performance  ,,,,1.0,7.25,7.0,7.25,7.0,7.5,7.75,7.25,7.0,7.25,6.75,,7.25
,Choreography  ,,,,1.0,7.25,7.0,7.25,7.25,7.25,7.5,7.5,7.0,7.0,6.5,,7.2
,Interpretation / Timing  ,,,,1.0,7.0,7.0,7.25,7.25,7.5,7.75,7.5,7.25,7.25,6.75,,7.35
,,,,,,,,,,,,,,,,,42.93
Deduction,Extended lifts,-1.0
