12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Moris PFEIFHOFER,SUI,0,94.48,50.48,45.0,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.5,False,0.43,1,0,0,1,1,1,0,0,1,0,0,0,,3.93
2,3Lz<,e,1.9,False,-0.71,-2,-2,-3,-3,-3,-2,-2,-3,-2,-3,-2,-2,,1.19
3,3Lo,,5.0,False,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,5.0
4,FSSp4,,3.0,False,0.5,1,1,1,1,1,1,1,0,1,1,0,1,,3.5
5,CiSt3,,3.1,False,0.0,0,-1,0,1,0,0,0,0,0,0,0,0,,3.1
6,3F<+2T,,3.0,False,-0.47,-1,-2,-2,-1,-2,0,-1,-1,-2,-2,-2,-1,,2.53
7,3T,,4.4,True,0.29,0,0,1,1,1,1,0,0,0,0,0,0,,4.69
8,3S+3S<+SEQ,,5.1,True,-2.57,-2,-3,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,,2.53
9,CCoSp4,,3.5,False,0.5,1,1,1,1,1,1,1,1,1,1,0,1,,4.0
10,2A+2T+2Lo,,6.93,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,6.93
11,CSSp4,,3.0,False,0.43,1,1,0,1,1,0,1,1,2,1,0,1,,3.43
12,SlSt2,,2.3,False,0.0,0,-1,0,0,0,0,0,0,0,1,0,0,,2.3
13,2A,,3.85,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,3.85
14,CoSp4,,3.0,False,0.5,1,1,1,1,1,0,1,1,1,1,1,1,,3.5
,,,51.58,,,,,,,,,,,,,,,,50.48
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,5.25,4.0,4.0,7.0,5.0,4.0,4.75,4.25,4.5,4.5,4.25,4.75,,4.54
,Transition / Linking Footwork  ,,,,2.0,5.0,4.25,4.0,6.5,4.0,4.0,4.5,4.25,4.25,4.25,4.75,4.75,,4.39
,Performance / Execution  ,,,,2.0,5.5,4.25,4.25,6.75,4.75,3.5,5.0,4.0,4.75,4.25,4.5,4.5,,4.57
,Choreography / Composition  ,,,,2.0,5.25,4.0,4.0,6.75,4.75,3.25,4.5,4.5,4.75,4.5,4.5,4.5,,4.5
,Interpretation  ,,,,2.0,5.5,3.75,4.25,7.25,4.5,3.5,4.75,4.75,4.75,4.5,4.5,4.75,,4.5
,,,,,,,,,,,,,,,,,,,45.0
Deduction,Falls,-1.0
