12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Peter LIEBERS,GER,0,114.67,62.17,52.5,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,4T,,9.0,False,-0.86,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,,8.14
2,3A,,7.5,False,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,,6.5
3,CSSp2,,2.0,False,0.14,1,0,0,-1,0,1,0,0,1,1,0,0,,2.14
4,3Lz,,6.0,False,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4.0
5,3F,e,5.5,False,-0.71,-2,-1,-1,0,-1,1,-1,-1,-1,-2,-1,0,,4.79
6,3S+3T,,8.5,False,-0.86,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,,7.64
7,FSSp3,,2.3,False,0.0,1,1,0,-1,0,0,0,0,0,0,0,0,,2.3
8,CiSt2,,2.3,False,0.14,0,0,0,1,0,2,0,0,0,0,0,1,,2.44
9,3T,,4.4,True,1.0,1,1,0,1,1,1,1,0,1,1,0,1,,5.4
10,3Lo,,5.5,True,0.43,0,1,0,0,0,1,1,1,1,0,0,0,,5.93
11,2A+2T,,5.28,True,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,5.28
12,CCoSp3,,3.0,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,3.0
13,SlSt2,,2.3,False,0.21,1,0,1,1,1,1,0,0,0,1,0,0,,2.51
14,CoSp2,,2.1,False,0.0,1,0,0,0,0,1,0,0,0,0,0,0,,2.1
,,,65.68,,,,,,,,,,,,,,,,62.17
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,6.0,5.25,4.25,6.5,6.0,5.0,6.0,4.75,4.75,5.0,5.5,5.5,,5.46
,Transition / Linking Footwork  ,,,,2.0,5.5,4.5,4.0,6.5,4.75,4.75,5.75,3.75,4.5,4.75,5.0,5.0,,4.93
,Performance / Execution  ,,,,2.0,5.75,5.25,4.25,6.5,5.75,4.75,5.5,5.5,5.0,4.75,5.25,5.5,,5.29
,Choreography / Composition  ,,,,2.0,5.75,5.0,4.5,7.5,5.5,5.0,5.25,4.25,5.0,5.0,5.5,5.25,,5.21
,Interpretation  ,,,,2.0,6.0,4.5,4.5,7.0,5.75,5.0,5.75,4.25,5.0,5.25,5.25,5.5,,5.36
,,,,,,,,,,,,,,,,,,,52.5
