12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
23,Manuel KOLL,AUT,0,80.9,40.54,41.36,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.5,False,0.14,0,0,0,0,0,0,0,0,1,0,1,0,,3.64
2,3Lz,,6.0,False,-1.14,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,,4.86
3,3F,e,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
4,1S,,0.4,False,-0.07,0,-1,0,-1,0,0,-2,-1,0,-1,-1,-1,,0.33
5,FSSp3,,2.3,False,0.07,0,1,1,0,0,0,0,0,1,0,0,0,,2.37
6,1Lz,,0.6,False,-0.06,0,-1,0,-1,0,0,-1,-1,0,-1,-1,0,,0.54
7,2A+2T,,4.8,False,0.0,0,0,0,0,0,0,0,-1,0,0,0,0,,4.8
8,CSSp4,,3.0,False,0.21,1,1,0,0,0,1,0,1,1,0,0,1,,3.21
9,CiSt3,,3.1,False,0.0,1,-1,0,0,0,0,0,0,1,0,0,0,,3.1
10,3T,,4.4,True,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,4.4
11,1A+2T+2T,,3.74,True,-0.21,-1,-1,0,-1,-1,0,-1,0,0,-1,0,-1,,3.53
12,SlSt1,,1.8,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,1.8
13,CoSp3,,2.5,False,0.0,1,0,0,0,0,0,0,0,1,0,0,0,,2.5
14,CCoSp3,,3.0,False,-0.04,1,-1,0,-1,0,0,0,0,0,0,0,0,,2.96
,,,44.64,,,,,,,,,,,,,,,,40.54
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,4.75,4.25,4.25,5.0,4.0,4.25,4.5,4.25,4.5,4.0,4.5,4.25,,4.32
,Transition / Linking Footwork  ,,,,2.0,4.75,4.0,3.5,4.5,3.25,3.5,4.25,4.0,4.25,3.75,4.25,4.0,,4.0
,Performance / Execution  ,,,,2.0,5.0,4.0,3.75,4.75,3.5,3.75,4.5,4.0,4.5,4.0,4.25,4.25,,4.18
,Choreography / Composition  ,,,,2.0,4.75,3.75,3.75,5.25,3.75,3.5,4.0,4.25,4.5,3.75,4.5,4.25,,4.07
,Interpretation  ,,,,2.0,5.0,3.75,3.75,4.25,3.5,3.5,4.25,4.0,4.5,4.25,4.5,4.25,,4.11
,,,,,,,,,,,,,,,,,,,41.36
Deduction,Falls,-1.0
