10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Anton KOVALEVSKI,UKR,0,58.84,32.94,25.9,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,0.0,1,0,1,0,0,0,-1,0,0,0,,3.5
2,3F+3T,e,9.5,False,-1.2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,,8.3
3,3Lz,,6.0,False,-2.2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,,3.8
4,FSSp4,,3.0,False,0.3,0,1,0,1,0,0,0,1,0,1,,3.3
5,SlSt3,,3.3,False,0.5,1,1,1,1,1,0,1,1,1,1,,3.8
6,CSSp4,,3.0,False,-0.06,0,-1,-1,-1,0,0,1,0,0,1,,2.94
7,CiSt3,,3.3,False,0.1,0,0,1,1,0,0,0,1,0,0,,3.4
8,CCoSp4,,3.5,False,0.4,-2,1,1,1,0,1,1,1,1,1,,3.9
,,,35.1,,,,,,,,,,,,,,32.94
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,4.5,5.5,6.5,5.5,5.75,5.25,4.75,4.5,5.5,5.25,,5.25
,Transition / Linking Footwork  ,,,,1.0,4.0,5.0,6.25,4.75,5.5,4.75,4.5,4.5,5.25,4.25,,4.75
,Performance / Execution  ,,,,1.0,5.25,5.5,6.5,5.25,5.5,5.0,5.0,4.75,5.5,5.5,,5.4
,Choreography / Composition  ,,,,1.0,5.0,5.25,6.75,5.25,5.75,5.0,4.75,4.75,5.75,5.0,,5.25
,Interpretation  ,,,,1.0,5.25,5.0,6.75,5.25,5.5,5.0,4.75,4.5,5.75,5.25,,5.25
,,,,,,,,,,,,,,,,,25.9
