12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Mylene BRODEUR / John MATTATALL,CAN,0,88.96,46.83,43.13,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2LzTw4,,4.5,False,0.43,1,0,1,0,0,1,1,0,1,0,1,1,,4.93
2,3T<+COMBO,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
3,3LoTh,,5.0,False,-0.6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,,4.4
4,4Li4,,4.0,False,-0.13,0,-1,0,-1,-1,-1,0,-1,0,0,0,-1,,3.87
5,PCoSp3,,4.0,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,4.0
6,SlSt1,,1.8,False,-0.04,0,0,0,0,0,-1,0,-1,0,0,1,0,,1.76
7,5ALi3,,6.0,False,0.43,1,0,1,1,1,0,1,0,0,0,1,0,,6.43
8,1A,,0.88,True,-0.34,1,-2,-2,-3,-2,-2,-2,-2,0,-2,-2,-2,,0.54
9,FCCoSp3,,3.0,False,-0.13,1,0,-1,0,-1,-1,-1,0,-1,0,0,0,,2.87
10,SpSq4,,3.4,False,0.29,1,0,0,0,0,0,0,0,0,0,1,1,,3.69
11,3STh,,4.95,True,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,4.95
12,5SLi4,,6.0,False,0.29,1,0,1,1,-1,1,0,0,1,1,1,0,,6.29
13,BiDs1,,2.8,False,0.0,1,0,0,0,0,-1,0,0,0,0,1,-1,,2.8
,,,47.63,,,,,,,,,,,,,,,,46.83
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.0,5.75,5.75,5.5,5.25,5.5,5.25,5.0,5.5,5.25,5.75,5.75,,5.61
,Transition / Linking Footwork  ,,,,1.6,5.5,5.0,5.0,4.75,5.5,5.5,4.5,4.0,5.25,4.5,5.5,5.25,,5.14
,Performance / Execution  ,,,,1.6,5.75,5.5,5.5,5.0,5.25,5.25,5.0,4.75,5.25,4.75,5.75,5.5,,5.39
,Choreography / Composition  ,,,,1.6,5.5,6.0,5.25,5.25,6.0,5.25,5.0,5.0,5.25,4.75,6.0,5.5,,5.39
,Interpretation  ,,,,1.6,5.75,5.5,5.5,4.75,5.75,5.25,5.0,5.25,5.5,5.0,5.75,5.25,,5.43
,,,,,,,,,,,,,,,,,,,43.13
Deduction,Falls,-1.0
